Id,Weekly_Sales
26_12_2013-05-17,14045.96416141245
26_12_2013-05-24,16496.399757335974
26_12_2013-05-31,17419.937799959593
26_12_2013-06-07,19240.9677472065
26_12_2013-06-14,15814.633427056277
26_12_2013-06-21,15253.688108121589
26_12_2013-06-28,17483.468974455645
26_12_2013-07-05,17420.78785012188
26_12_2013-07-12,15488.40236325606
26_12_2013-07-19,17578.2428064086
26_12_2013-07-26,18172.531123126853
26_13_2012-11-02,16764.95103418835
26_13_2012-11-09,13627.853450877907
26_13_2012-11-16,14282.700357685293
26_13_2012-11-23,19155.06911815459
26_13_2012-11-30,18813.81037936302
26_13_2012-12-07,16246.684108342242
26_13_2012-12-14,20042.006722877122
26_13_2012-12-21,18271.88847688782
26_13_2012-12-28,16224.288913677869
26_13_2013-01-04,9546.271818277844
26_13_2013-01-11,11796.264958420932
26_13_2013-01-18,14472.003000819259
26_13_2013-01-25,12105.886148412763
26_13_2013-02-01,13160.71380179752
26_13_2013-02-08,15066.862983033334
26_13_2013-02-15,13985.574973175291
26_13_2013-02-22,14329.621203265182
26_13_2013-03-01,12173.827422411749
26_13_2013-03-08,16318.961714792636
26_13_2013-03-15,10868.040500721501
26_13_2013-03-22,15037.89946656545
26_13_2013-03-29,16921.999801807084
26_13_2013-04-05,16670.54761890282
26_13_2013-04-12,13746.448322055547
26_13_2013-04-19,13508.128246558223
26_13_2013-04-26,14748.642583881534
26_13_2013-05-03,18239.229556293292
26_13_2013-05-10,13560.318638105944
26_13_2013-05-17,14045.96416141245
26_13_2013-05-24,16496.399757335974
26_13_2013-05-31,17419.937799959593
26_13_2013-06-07,19240.9677472065
26_13_2013-06-14,15814.633427056277
26_13_2013-06-21,15253.688108121589
26_13_2013-06-28,17483.468974455645
26_13_2013-07-05,17420.78785012188
26_13_2013-07-12,15488.40236325606
26_13_2013-07-19,17578.2428064086
26_13_2013-07-26,18172.531123126853
26_14_2012-11-02,16764.95103418835
26_14_2012-11-09,13627.853450877907
26_14_2012-11-16,14282.700357685293
26_14_2012-11-23,19155.06911815459
26_14_2012-11-30,18813.81037936302
26_14_2012-12-07,16246.684108342242
26_14_2012-12-14,20042.006722877122
26_14_2012-12-21,18271.88847688782
26_14_2012-12-28,16224.288913677869
26_14_2013-01-04,9546.271818277844
26_14_2013-01-11,11796.264958420932
26_14_2013-01-18,14472.003000819259
26_14_2013-01-25,12105.886148412763
26_14_2013-02-01,13160.71380179752
26_14_2013-02-08,15066.862983033334
26_14_2013-02-15,13985.574973175291
26_14_2013-02-22,14329.621203265182
26_14_2013-03-01,12173.827422411749
26_14_2013-03-08,16318.961714792636
26_14_2013-03-15,10868.040500721501
26_14_2013-03-22,15037.89946656545
26_14_2013-03-29,16921.999801807084
26_14_2013-04-05,16670.54761890282
26_14_2013-04-12,13746.448322055547
26_14_2013-04-19,13508.128246558223
26_14_2013-04-26,14748.642583881534
26_14_2013-05-03,18239.229556293292
26_14_2013-05-10,13560.318638105944
26_14_2013-05-17,14045.96416141245
26_14_2013-05-24,16496.399757335974
26_14_2013-05-31,17419.937799959593
26_14_2013-06-07,19240.9677472065
26_14_2013-06-14,15814.633427056277
26_14_2013-06-21,15253.688108121589
26_14_2013-06-28,17483.468974455645
26_14_2013-07-05,17420.78785012188
26_14_2013-07-12,15488.40236325606
26_14_2013-07-19,17578.2428064086
26_14_2013-07-26,18172.531123126853
26_16_2012-11-02,16764.95103418835
26_16_2012-11-09,13627.853450877907
26_16_2012-11-16,14282.700357685293
26_16_2012-11-23,19155.06911815459
26_16_2012-11-30,18813.81037936302
26_16_2012-12-07,16246.684108342242
26_16_2012-12-14,20042.006722877122
26_16_2012-12-21,18271.88847688782
26_16_2012-12-28,16224.288913677869
26_16_2013-01-04,9546.271818277844
26_16_2013-01-11,11796.264958420932
26_16_2013-01-18,14472.003000819259
26_16_2013-01-25,12105.886148412763
26_16_2013-02-01,13160.71380179752
26_16_2013-02-08,15066.862983033334
26_16_2013-02-15,13985.574973175291
26_16_2013-02-22,14329.621203265182
26_16_2013-03-01,12173.827422411749
26_16_2013-03-08,16318.961714792636
26_16_2013-03-15,10868.040500721501
26_16_2013-03-22,15037.89946656545
26_16_2013-03-29,16921.999801807084
26_16_2013-04-05,16670.54761890282
26_16_2013-04-12,13746.448322055547
26_16_2013-04-19,13508.128246558223
26_16_2013-04-26,14748.642583881534
26_16_2013-05-03,18239.229556293292
26_16_2013-05-10,13560.318638105944
26_16_2013-05-17,14045.96416141245
26_16_2013-05-24,16496.399757335974
26_16_2013-05-31,17419.937799959593
26_16_2013-06-07,19240.9677472065
26_16_2013-06-14,15814.633427056277
26_16_2013-06-21,15253.688108121589
26_16_2013-06-28,17483.468974455645
26_16_2013-07-05,17420.78785012188
26_16_2013-07-12,15488.40236325606
26_16_2013-07-19,17578.2428064086
26_16_2013-07-26,18172.531123126853
26_17_2012-11-02,16764.95103418835
26_17_2012-11-09,13627.853450877907
26_17_2012-11-16,14282.700357685293
26_17_2012-11-23,19155.06911815459
26_17_2012-11-30,18813.81037936302
26_17_2012-12-07,16246.684108342242
26_17_2012-12-14,20042.006722877122
26_17_2012-12-21,18271.88847688782
26_17_2012-12-28,16224.288913677869
26_17_2013-01-04,9546.271818277844
26_17_2013-01-11,11796.264958420932
26_17_2013-01-18,14472.003000819259
26_17_2013-01-25,12105.886148412763
26_17_2013-02-01,13160.71380179752
26_17_2013-02-08,15066.862983033334
26_17_2013-02-15,13985.574973175291
26_17_2013-02-22,14329.621203265182
26_17_2013-03-01,12173.827422411749
26_17_2013-03-08,16318.961714792636
26_17_2013-03-15,10868.040500721501
26_17_2013-03-22,15037.89946656545
26_17_2013-03-29,16921.999801807084
26_17_2013-04-05,16670.54761890282
26_17_2013-04-12,13746.448322055547
26_17_2013-04-19,13508.128246558223
26_17_2013-04-26,14748.642583881534
26_17_2013-05-03,18239.229556293292
26_17_2013-05-10,13560.318638105944
26_17_2013-05-17,14045.96416141245
26_17_2013-05-24,16496.399757335974
26_17_2013-05-31,17419.937799959593
26_17_2013-06-07,19240.9677472065
26_17_2013-06-14,15814.633427056277
26_17_2013-06-21,15253.688108121589
26_17_2013-06-28,17483.468974455645
26_17_2013-07-05,17420.78785012188
26_17_2013-07-12,15488.40236325606
26_17_2013-07-19,17578.2428064086
26_17_2013-07-26,18172.531123126853
26_18_2012-11-02,16764.95103418835
26_18_2012-11-09,13627.853450877907
26_18_2012-11-16,14282.700357685293
26_18_2012-11-23,19155.06911815459
26_18_2012-11-30,18813.81037936302
26_18_2012-12-07,16246.684108342242
26_18_2012-12-14,20042.006722877122
26_18_2012-12-21,18271.88847688782
26_18_2012-12-28,16224.288913677869
26_18_2013-01-04,9546.271818277844
26_18_2013-01-11,11796.264958420932
26_18_2013-01-18,14472.003000819259
26_18_2013-01-25,12105.886148412763
26_18_2013-02-01,13160.71380179752
26_18_2013-02-08,15066.862983033334
26_18_2013-02-15,13985.574973175291
26_18_2013-02-22,14329.621203265182
26_18_2013-03-01,12173.827422411749
26_18_2013-03-08,16318.961714792636
26_18_2013-03-15,10868.040500721501
26_18_2013-03-22,15037.89946656545
26_18_2013-03-29,16921.999801807084
26_18_2013-04-05,16670.54761890282
26_18_2013-04-12,13746.448322055547
26_18_2013-04-19,13508.128246558223
26_18_2013-05-24,16496.399757335974
26_18_2013-07-12,15488.40236325606
26_19_2012-11-02,16764.95103418835
26_19_2012-11-09,13627.853450877907
26_19_2012-11-16,14282.700357685293
26_19_2012-11-23,19155.06911815459
26_19_2012-11-30,18813.81037936302
26_19_2012-12-07,16246.684108342242
26_19_2012-12-14,20042.006722877122
26_19_2012-12-21,18271.88847688782
26_19_2012-12-28,16224.288913677869
26_19_2013-01-04,9546.271818277844
26_19_2013-01-11,11796.264958420932
26_19_2013-01-18,14472.003000819259
26_19_2013-01-25,12105.886148412763
26_19_2013-02-01,13160.71380179752
26_19_2013-02-08,15066.862983033334
26_19_2013-02-15,13985.574973175291
26_19_2013-02-22,14329.621203265182
26_19_2013-03-01,12173.827422411749
26_19_2013-03-08,16318.961714792636
26_19_2013-03-15,10868.040500721501
26_19_2013-03-22,15037.89946656545
26_19_2013-03-29,16921.999801807084
26_19_2013-04-05,16670.54761890282
26_19_2013-04-12,13746.448322055547
26_19_2013-04-19,13508.128246558223
26_19_2013-04-26,14748.642583881534
26_19_2013-05-03,18239.229556293292
26_19_2013-05-10,13560.318638105944
26_19_2013-05-17,14045.96416141245
26_19_2013-05-24,16496.399757335974
26_19_2013-05-31,17419.937799959593
26_19_2013-06-07,19240.9677472065
26_19_2013-06-14,15814.633427056277
26_19_2013-06-21,15253.688108121589
26_19_2013-06-28,17483.468974455645
26_19_2013-07-05,17420.78785012188
26_19_2013-07-12,15488.40236325606
26_19_2013-07-19,17578.2428064086
26_19_2013-07-26,18172.531123126853
26_20_2012-11-02,16764.95103418835
26_20_2012-11-09,13627.853450877907
26_20_2012-11-16,14282.700357685293
26_20_2012-11-23,19155.06911815459
26_20_2012-11-30,18813.81037936302
26_20_2012-12-07,16246.684108342242
26_20_2012-12-14,20042.006722877122
26_20_2012-12-21,18271.88847688782
26_20_2012-12-28,16224.288913677869
26_20_2013-01-04,9546.271818277844
26_20_2013-01-11,11796.264958420932
26_20_2013-01-18,14472.003000819259
26_20_2013-01-25,12105.886148412763
26_20_2013-02-01,13160.71380179752
26_20_2013-02-08,15066.862983033334
26_20_2013-02-15,13985.574973175291
26_20_2013-02-22,14329.621203265182
26_20_2013-03-01,12173.827422411749
26_20_2013-03-08,16318.961714792636
26_20_2013-03-15,10868.040500721501
26_20_2013-03-22,15037.89946656545
26_20_2013-03-29,16921.999801807084
26_20_2013-04-05,16670.54761890282
26_20_2013-04-12,13746.448322055547
26_20_2013-04-19,13508.128246558223
26_20_2013-04-26,14748.642583881534
26_20_2013-05-03,18239.229556293292
26_20_2013-05-10,13560.318638105944
26_20_2013-05-17,14045.96416141245
26_20_2013-05-24,16496.399757335974
26_20_2013-05-31,17419.937799959593
26_20_2013-06-07,19240.9677472065
26_20_2013-06-14,15814.633427056277
26_20_2013-06-21,15253.688108121589
26_20_2013-06-28,17483.468974455645
26_20_2013-07-05,17420.78785012188
26_20_2013-07-12,15488.40236325606
26_20_2013-07-19,17578.2428064086
26_20_2013-07-26,18172.531123126853
26_21_2012-11-02,16764.95103418835
26_21_2012-11-09,13627.853450877907
26_21_2012-11-16,14282.700357685293
26_21_2012-11-23,19155.06911815459
26_21_2012-11-30,18813.81037936302
26_21_2012-12-07,16246.684108342242
26_21_2012-12-14,20042.006722877122
26_21_2012-12-21,18271.88847688782
26_21_2012-12-28,16224.288913677869
26_21_2013-01-04,9546.271818277844
26_21_2013-01-11,11796.264958420932
26_21_2013-01-18,14472.003000819259
26_21_2013-01-25,12105.886148412763
26_21_2013-02-01,13160.71380179752
26_21_2013-02-08,15066.862983033334
26_21_2013-02-15,13985.574973175291
26_21_2013-02-22,14329.621203265182
26_21_2013-03-01,12173.827422411749
26_21_2013-03-08,16318.961714792636
26_21_2013-03-15,10868.040500721501
26_21_2013-03-22,15037.89946656545
26_21_2013-03-29,16921.999801807084
26_21_2013-04-05,16670.54761890282
26_21_2013-04-12,13746.448322055547
26_21_2013-04-19,13508.128246558223
26_21_2013-04-26,14748.642583881534
26_21_2013-05-03,18239.229556293292
26_21_2013-05-10,13560.318638105944
26_21_2013-05-17,14045.96416141245
26_21_2013-05-24,16496.399757335974
26_21_2013-05-31,17419.937799959593
26_21_2013-06-07,19240.9677472065
26_21_2013-06-14,15814.633427056277
26_21_2013-06-21,15253.688108121589
26_21_2013-06-28,17483.468974455645
26_21_2013-07-05,17420.78785012188
26_21_2013-07-12,15488.40236325606
26_21_2013-07-19,17578.2428064086
26_21_2013-07-26,18172.531123126853
26_22_2012-11-02,16764.95103418835
26_22_2012-11-09,13627.853450877907
26_22_2012-11-16,14282.700357685293
26_22_2012-11-23,19155.06911815459
26_22_2012-11-30,18813.81037936302
26_22_2012-12-07,16246.684108342242
26_22_2012-12-14,20042.006722877122
26_22_2012-12-21,18271.88847688782
26_22_2012-12-28,16224.288913677869
26_22_2013-01-04,9546.271818277844
26_22_2013-01-11,11796.264958420932
26_22_2013-01-18,14472.003000819259
26_22_2013-01-25,12105.886148412763
26_22_2013-02-01,13160.71380179752
26_22_2013-02-08,15066.862983033334
26_22_2013-02-15,13985.574973175291
26_22_2013-02-22,14329.621203265182
26_22_2013-03-01,12173.827422411749
26_22_2013-03-08,16318.961714792636
26_22_2013-03-15,10868.040500721501
26_22_2013-03-22,15037.89946656545
26_22_2013-03-29,16921.999801807084
26_22_2013-04-05,16670.54761890282
26_22_2013-04-12,13746.448322055547
26_22_2013-04-19,13508.128246558223
26_22_2013-04-26,14748.642583881534
26_22_2013-05-03,18239.229556293292
26_22_2013-05-10,13560.318638105944
26_22_2013-05-17,14045.96416141245
26_22_2013-05-24,16496.399757335974
26_22_2013-05-31,17419.937799959593
26_22_2013-06-07,19240.9677472065
26_22_2013-06-14,15814.633427056277
26_22_2013-06-21,15253.688108121589
26_22_2013-06-28,17483.468974455645
26_22_2013-07-05,17420.78785012188
26_22_2013-07-12,15488.40236325606
26_22_2013-07-19,17578.2428064086
26_22_2013-07-26,18172.531123126853
26_23_2012-11-02,16764.95103418835
26_23_2012-11-09,13627.853450877907
26_23_2012-11-16,14282.700357685293
26_23_2012-11-23,19155.06911815459
26_23_2012-11-30,18813.81037936302
26_23_2012-12-07,16246.684108342242
26_23_2012-12-14,20042.006722877122
26_23_2012-12-21,18271.88847688782
26_23_2012-12-28,16224.288913677869
26_23_2013-01-04,9546.271818277844
26_23_2013-01-11,11796.264958420932
26_23_2013-01-18,14472.003000819259
26_23_2013-01-25,12105.886148412763
26_23_2013-02-01,13160.71380179752
26_23_2013-02-08,15066.862983033334
26_23_2013-02-15,13985.574973175291
26_23_2013-02-22,14329.621203265182
26_23_2013-03-01,12173.827422411749
26_23_2013-03-08,16318.961714792636
26_23_2013-03-15,10868.040500721501
26_23_2013-03-22,15037.89946656545
26_23_2013-03-29,16921.999801807084
26_23_2013-04-05,16670.54761890282
26_23_2013-04-12,13746.448322055547
26_23_2013-04-19,13508.128246558223
26_23_2013-04-26,14748.642583881534
26_23_2013-05-03,18239.229556293292
26_23_2013-05-10,13560.318638105944
26_23_2013-05-17,14045.96416141245
26_23_2013-05-24,16496.399757335974
26_23_2013-05-31,17419.937799959593
26_23_2013-06-07,19240.9677472065
26_23_2013-06-14,15814.633427056277
26_23_2013-06-21,15253.688108121589
26_23_2013-06-28,17483.468974455645
26_23_2013-07-05,17420.78785012188
26_23_2013-07-12,15488.40236325606
26_23_2013-07-19,17578.2428064086
26_23_2013-07-26,18172.531123126853
26_24_2012-11-02,16764.95103418835
26_24_2012-11-09,13627.853450877907
26_24_2012-11-16,14282.700357685293
26_24_2012-11-23,19155.06911815459
26_24_2012-11-30,18813.81037936302
26_24_2012-12-07,16246.684108342242
26_24_2012-12-14,20042.006722877122
26_24_2012-12-21,18271.88847688782
26_24_2012-12-28,16224.288913677869
26_24_2013-01-04,9546.271818277844
26_24_2013-01-11,11796.264958420932
26_24_2013-01-18,14472.003000819259
26_24_2013-01-25,12105.886148412763
26_24_2013-02-01,13160.71380179752
26_24_2013-02-08,15066.862983033334
26_24_2013-02-15,13985.574973175291
26_24_2013-02-22,14329.621203265182
26_24_2013-03-01,12173.827422411749
26_24_2013-03-08,16318.961714792636
26_24_2013-03-15,10868.040500721501
26_24_2013-03-22,15037.89946656545
26_24_2013-03-29,16921.999801807084
26_24_2013-04-05,16670.54761890282
26_24_2013-04-12,13746.448322055547
26_24_2013-04-19,13508.128246558223
26_24_2013-04-26,14748.642583881534
26_24_2013-05-03,18239.229556293292
26_24_2013-05-10,13560.318638105944
26_24_2013-05-17,14045.96416141245
26_24_2013-05-24,16496.399757335974
26_24_2013-05-31,17419.937799959593
26_24_2013-06-07,19240.9677472065
26_24_2013-06-14,15814.633427056277
26_24_2013-06-21,15253.688108121589
26_24_2013-06-28,17483.468974455645
26_24_2013-07-05,17420.78785012188
26_24_2013-07-12,15488.40236325606
26_24_2013-07-19,17578.2428064086
26_24_2013-07-26,18172.531123126853
26_25_2012-11-02,16764.95103418835
26_25_2012-11-09,13627.853450877907
26_25_2012-11-16,14282.700357685293
26_25_2012-11-23,19155.06911815459
26_25_2012-11-30,18813.81037936302
26_25_2012-12-07,16246.684108342242
26_25_2012-12-14,20042.006722877122
26_25_2012-12-21,18271.88847688782
26_25_2012-12-28,16224.288913677869
26_25_2013-01-04,9546.271818277844
26_25_2013-01-11,11796.264958420932
26_25_2013-01-18,14472.003000819259
26_25_2013-01-25,12105.886148412763
26_25_2013-02-01,13160.71380179752
26_25_2013-02-08,15066.862983033334
26_25_2013-02-15,13985.574973175291
26_25_2013-02-22,14329.621203265182
26_25_2013-03-01,12173.827422411749
26_25_2013-03-08,16318.961714792636
26_25_2013-03-15,10868.040500721501
26_25_2013-03-22,15037.89946656545
26_25_2013-03-29,16921.999801807084
26_25_2013-04-05,16670.54761890282
26_25_2013-04-12,13746.448322055547
26_25_2013-04-19,13508.128246558223
26_25_2013-04-26,14748.642583881534
26_25_2013-05-03,18239.229556293292
26_25_2013-05-10,13560.318638105944
26_25_2013-05-17,14045.96416141245
26_25_2013-05-24,16496.399757335974
26_25_2013-05-31,17419.937799959593
26_25_2013-06-07,19240.9677472065
26_25_2013-06-14,15814.633427056277
26_25_2013-06-21,15253.688108121589
26_25_2013-06-28,17483.468974455645
26_25_2013-07-05,17420.78785012188
26_25_2013-07-12,15488.40236325606
26_25_2013-07-19,17578.2428064086
26_25_2013-07-26,18172.531123126853
26_26_2012-11-02,16764.95103418835
26_26_2012-11-09,13627.853450877907
26_26_2012-11-16,14282.700357685293
26_26_2012-11-23,19155.06911815459
26_26_2012-11-30,18813.81037936302
26_26_2012-12-07,16246.684108342242
26_26_2012-12-14,20042.006722877122
26_26_2012-12-21,18271.88847688782
26_26_2012-12-28,16224.288913677869
26_26_2013-01-04,9546.271818277844
26_26_2013-01-11,11796.264958420932
26_26_2013-01-18,14472.003000819259
26_26_2013-01-25,12105.886148412763
26_26_2013-02-01,13160.71380179752
26_26_2013-02-08,15066.862983033334
26_26_2013-02-15,13985.574973175291
26_26_2013-02-22,14329.621203265182
26_26_2013-03-01,12173.827422411749
26_26_2013-03-08,16318.961714792636
26_26_2013-03-15,10868.040500721501
26_26_2013-03-22,15037.89946656545
26_26_2013-03-29,16921.999801807084
26_26_2013-04-05,16670.54761890282
26_26_2013-04-12,13746.448322055547
26_26_2013-04-19,13508.128246558223
26_26_2013-04-26,14748.642583881534
26_26_2013-05-03,18239.229556293292
26_26_2013-05-10,13560.318638105944
26_26_2013-05-17,14045.96416141245
26_26_2013-05-24,16496.399757335974
26_26_2013-05-31,17419.937799959593
26_26_2013-06-07,19240.9677472065
26_26_2013-06-14,15814.633427056277
26_26_2013-06-21,15253.688108121589
26_26_2013-06-28,17483.468974455645
26_26_2013-07-05,17420.78785012188
26_26_2013-07-12,15488.40236325606
26_26_2013-07-19,17578.2428064086
26_26_2013-07-26,18172.531123126853
26_27_2012-11-02,16764.95103418835
26_27_2012-11-09,13627.853450877907
26_27_2012-11-16,14282.700357685293
26_27_2012-11-23,19155.06911815459
26_27_2012-11-30,18813.81037936302
26_27_2012-12-07,16246.684108342242
26_27_2012-12-14,20042.006722877122
26_27_2012-12-21,18271.88847688782
26_27_2012-12-28,16224.288913677869
26_27_2013-01-04,9546.271818277844
26_27_2013-01-11,11796.264958420932
26_27_2013-01-18,14472.003000819259
26_27_2013-01-25,12105.886148412763
26_27_2013-02-01,13160.71380179752
26_27_2013-02-08,15066.862983033334
26_27_2013-02-15,13985.574973175291
26_27_2013-02-22,14329.621203265182
26_27_2013-03-01,12173.827422411749
26_27_2013-03-08,16318.961714792636
26_27_2013-03-15,10868.040500721501
26_27_2013-03-22,15037.89946656545
26_27_2013-03-29,16921.999801807084
26_27_2013-04-05,16670.54761890282
26_27_2013-04-12,13746.448322055547
26_27_2013-04-19,13508.128246558223
26_27_2013-04-26,14748.642583881534
26_27_2013-05-03,18239.229556293292
26_27_2013-05-10,13560.318638105944
26_27_2013-05-17,14045.96416141245
26_27_2013-05-24,16496.399757335974
26_27_2013-05-31,17419.937799959593
26_27_2013-06-07,19240.9677472065
26_27_2013-06-14,15814.633427056277
26_27_2013-06-21,15253.688108121589
26_27_2013-06-28,17483.468974455645
26_27_2013-07-05,17420.78785012188
26_27_2013-07-12,15488.40236325606
26_27_2013-07-19,17578.2428064086
26_27_2013-07-26,18172.531123126853
26_28_2012-11-02,16764.95103418835
26_28_2012-11-09,13627.853450877907
26_28_2012-11-16,14282.700357685293
26_28_2012-11-23,19155.06911815459
26_28_2012-11-30,18813.81037936302
26_28_2012-12-07,16246.684108342242
26_28_2012-12-14,20042.006722877122
26_28_2012-12-21,18271.88847688782
26_28_2012-12-28,16224.288913677869
26_28_2013-01-04,9546.271818277844
26_28_2013-01-11,11796.264958420932
26_28_2013-01-18,14472.003000819259
26_28_2013-01-25,12105.886148412763
26_28_2013-02-01,13160.71380179752
26_28_2013-02-08,15066.862983033334
26_28_2013-02-15,13985.574973175291
26_28_2013-02-22,14329.621203265182
26_28_2013-03-01,12173.827422411749
26_28_2013-03-08,16318.961714792636
26_28_2013-03-15,10868.040500721501
26_28_2013-03-22,15037.89946656545
26_28_2013-03-29,16921.999801807084
26_28_2013-04-05,16670.54761890282
26_28_2013-04-12,13746.448322055547
26_28_2013-04-19,13508.128246558223
26_28_2013-04-26,14748.642583881534
26_28_2013-05-03,18239.229556293292
26_28_2013-05-10,13560.318638105944
26_28_2013-05-17,14045.96416141245
26_28_2013-05-24,16496.399757335974
26_28_2013-05-31,17419.937799959593
26_28_2013-06-07,19240.9677472065
26_28_2013-06-14,15814.633427056277
26_28_2013-06-21,15253.688108121589
26_28_2013-06-28,17483.468974455645
26_28_2013-07-05,17420.78785012188
26_28_2013-07-12,15488.40236325606
26_28_2013-07-19,17578.2428064086
26_28_2013-07-26,18172.531123126853
26_29_2012-11-02,16764.95103418835
26_29_2012-11-09,13627.853450877907
26_29_2012-11-16,14282.700357685293
26_29_2012-11-23,19155.06911815459
26_29_2012-11-30,18813.81037936302
26_29_2012-12-07,16246.684108342242
26_29_2012-12-14,20042.006722877122
26_29_2012-12-21,18271.88847688782
26_29_2012-12-28,16224.288913677869
26_29_2013-01-04,9546.271818277844
26_29_2013-01-11,11796.264958420932
26_29_2013-01-18,14472.003000819259
26_29_2013-01-25,12105.886148412763
26_29_2013-02-01,13160.71380179752
26_29_2013-02-08,15066.862983033334
26_29_2013-02-15,13985.574973175291
26_29_2013-02-22,14329.621203265182
26_29_2013-03-01,12173.827422411749
26_29_2013-03-08,16318.961714792636
26_29_2013-03-15,10868.040500721501
26_29_2013-03-22,15037.89946656545
26_29_2013-03-29,16921.999801807084
26_29_2013-04-05,16670.54761890282
26_29_2013-04-12,13746.448322055547
26_29_2013-04-19,13508.128246558223
26_29_2013-04-26,14748.642583881534
26_29_2013-05-03,18239.229556293292
26_29_2013-05-10,13560.318638105944
26_29_2013-05-17,14045.96416141245
26_29_2013-05-24,16496.399757335974
26_29_2013-05-31,17419.937799959593
26_29_2013-06-07,19240.9677472065
26_29_2013-06-14,15814.633427056277
26_29_2013-06-21,15253.688108121589
26_29_2013-06-28,17483.468974455645
26_29_2013-07-05,17420.78785012188
26_29_2013-07-12,15488.40236325606
26_29_2013-07-19,17578.2428064086
26_29_2013-07-26,18172.531123126853
26_30_2012-11-02,16764.95103418835
26_30_2012-11-09,13627.853450877907
26_30_2012-11-16,14282.700357685293
26_30_2012-11-23,19155.06911815459
26_30_2012-11-30,18813.81037936302
26_30_2012-12-07,16246.684108342242
26_30_2012-12-14,20042.006722877122
26_30_2012-12-21,18271.88847688782
26_30_2012-12-28,16224.288913677869
26_30_2013-01-04,9546.271818277844
26_30_2013-01-11,11796.264958420932
26_30_2013-01-18,14472.003000819259
26_30_2013-01-25,12105.886148412763
26_30_2013-02-01,13160.71380179752
26_30_2013-02-08,15066.862983033334
26_30_2013-02-15,13985.574973175291
26_30_2013-02-22,14329.621203265182
26_30_2013-03-01,12173.827422411749
26_30_2013-03-08,16318.961714792636
26_30_2013-03-15,10868.040500721501
26_30_2013-03-22,15037.89946656545
26_30_2013-03-29,16921.999801807084
26_30_2013-04-05,16670.54761890282
26_30_2013-04-12,13746.448322055547
26_30_2013-04-19,13508.128246558223
26_30_2013-04-26,14748.642583881534
26_30_2013-05-03,18239.229556293292
26_30_2013-05-10,13560.318638105944
26_30_2013-05-17,14045.96416141245
26_30_2013-05-24,16496.399757335974
26_30_2013-05-31,17419.937799959593
26_30_2013-06-07,19240.9677472065
26_30_2013-06-14,15814.633427056277
26_30_2013-06-21,15253.688108121589
26_30_2013-06-28,17483.468974455645
26_30_2013-07-05,17420.78785012188
26_30_2013-07-12,15488.40236325606
26_30_2013-07-19,17578.2428064086
26_30_2013-07-26,18172.531123126853
26_31_2012-11-02,16764.95103418835
26_31_2012-11-09,13627.853450877907
26_31_2012-11-16,14282.700357685293
26_31_2012-11-23,19155.06911815459
26_31_2012-11-30,18813.81037936302
26_31_2012-12-07,16246.684108342242
26_31_2012-12-14,20042.006722877122
26_31_2012-12-21,18271.88847688782
26_31_2012-12-28,16224.288913677869
26_31_2013-01-04,9546.271818277844
26_31_2013-01-11,11796.264958420932
26_31_2013-01-18,14472.003000819259
26_31_2013-01-25,12105.886148412763
26_31_2013-02-01,13160.71380179752
26_31_2013-02-08,15066.862983033334
26_31_2013-02-15,13985.574973175291
26_31_2013-02-22,14329.621203265182
26_31_2013-03-01,12173.827422411749
26_31_2013-03-08,16318.961714792636
26_31_2013-03-15,10868.040500721501
26_31_2013-03-22,15037.89946656545
26_31_2013-03-29,16921.999801807084
26_31_2013-04-05,16670.54761890282
26_31_2013-04-12,13746.448322055547
26_31_2013-04-19,13508.128246558223
26_31_2013-04-26,14748.642583881534
26_31_2013-05-03,18239.229556293292
26_31_2013-05-10,13560.318638105944
26_31_2013-05-17,14045.96416141245
26_31_2013-05-24,16496.399757335974
26_31_2013-05-31,17419.937799959593
26_31_2013-06-07,19240.9677472065
26_31_2013-06-14,15814.633427056277
26_31_2013-06-21,15253.688108121589
26_31_2013-06-28,17483.468974455645
26_31_2013-07-05,17420.78785012188
26_31_2013-07-12,15488.40236325606
26_31_2013-07-19,17578.2428064086
26_31_2013-07-26,18172.531123126853
26_32_2012-11-02,16764.95103418835
26_32_2012-11-09,13627.853450877907
26_32_2012-11-16,14282.700357685293
26_32_2012-11-23,19155.06911815459
26_32_2012-11-30,18813.81037936302
26_32_2012-12-07,16246.684108342242
26_32_2012-12-14,20042.006722877122
26_32_2012-12-21,18271.88847688782
26_32_2012-12-28,16224.288913677869
26_32_2013-01-04,9546.271818277844
26_32_2013-01-11,11796.264958420932
26_32_2013-01-18,14472.003000819259
26_32_2013-01-25,12105.886148412763
26_32_2013-02-01,13160.71380179752
26_32_2013-02-08,15066.862983033334
26_32_2013-02-15,13985.574973175291
26_32_2013-02-22,14329.621203265182
26_32_2013-03-01,12173.827422411749
26_32_2013-03-08,16318.961714792636
26_32_2013-03-15,10868.040500721501
26_32_2013-03-22,15037.89946656545
26_32_2013-03-29,16921.999801807084
26_32_2013-04-05,16670.54761890282
26_32_2013-04-12,13746.448322055547
26_32_2013-04-19,13508.128246558223
26_32_2013-04-26,14748.642583881534
26_32_2013-05-03,18239.229556293292
26_32_2013-05-10,13560.318638105944
26_32_2013-05-17,14045.96416141245
26_32_2013-05-24,16496.399757335974
26_32_2013-05-31,17419.937799959593
26_32_2013-06-07,19240.9677472065
26_32_2013-06-14,15814.633427056277
26_32_2013-06-21,15253.688108121589
26_32_2013-06-28,17483.468974455645
